"id"	"text"	"org"	"time"	"lang"
"504292489664000_1238542672905641"	"Great night at Ice Bowl and Sugar Rays. Celebrating a great year at Street Soccer with these great people"	"Street Soccer NI"	1482268272	"en"
"62502980797_10156713042395798"	"It s all go  go  go at Action Cancer HQ today!  Looking forward to seeing everyone down at Belfast City Hall this evening for #TheBraWalk  The Bra Walk is kindly sponsored by SuperValu NI"	"Action Cancer"	1529053201	"en"
"301522759885516_1688592794511832"	"Norma Adams  Macmillan Information and Support Manager at the Northern Trust; Aileen Mulligan  Macmillan Specialist Palliative Care Service Lead at the Southern Trust and Carolyn Murdock  Macmillan Palliative Care Occupational Therapist at the Southern Trust  recently attended The Prince of Wales  70th Birthday Patronage Celebration that was held in the gardens of Buckingham Palace.   Each Macmillan professional was nominated to attend for the outstanding contribution they have provided to support people affected by cancer in Northern Ireland."	"Macmillan NI"	1527518734	"en"
"62502980797_10154015195015798"	"Today we would like to say a huge thank you to Alan Forbes who raised a fantastic £3 015 for Action Cancer by cycling 60 miles in 60 hours for his 60th Birthday.   Alan chose to support Action Cancer as he saw first-hand the effect of the charity’s support services. After Alan’s father passed away from cancer his mum found Action Cancer’s Complementary Therapy services a real help.   Alan’s incredible total of £3 015 will enable Action Cancer to deliver 86 Complementary Therapy sessions. We are so grateful for his support  it means that other families and individuals affected by cancer can use our complementary therapy services.  Pictured is Alan and his son Daniel.   #ThankYouThursday #ActionCancer #savinglivessupportingpeople"	"Action Cancer"	1457618400	"en"
"282485720383_10159047547490384"	"The Ortus Group shared a photo."	"Ortus Group"	1501003358	"en"
"301522759885516_864432876927832"	"Lovely to meet the guys from the West Belfast Ireland Supporters Club who held an event in Andersonstown Social Club in memory of Kim McGuinness😄 Thank you for raising £2000👏👏"	"Macmillan NI"	1435071908	"en"
"301522759885516_866178046753315"	"Our amazing senior volunteer Cynthia Cherry had the honour of officially opening the new B&M store on Cregagh Road  Belfast  earlier this morning! Good luck with the new store and thank you to all B&M staff and customers for their continued support across NI!"	"Macmillan NI"	1435309264	"en"
"301522759885516_575454262492363"	"What a great night in Armagh with all the Boots staff from Armagh and Markethill who organised a pedal cart track around the mall :)"	"Macmillan NI"	1379622141	"en"
"62502980797_10153026427280798"	"We would like to congratulate the team of staff and volunteers from Belfast HSC Trust who recently received their Foundation Skills in Listening Ear certificates  accredited at level 2 by Open College Network. 14 people completed the course and pictured are Patsy McDaniel  (Macmillan Locality Volunteer Co-Ordinator)   Maureen Moore (volunteer  Macmillan)  Janet Morrison (Centre Manager  Macmillan) Maressa Anthony (OT  Macmillan)  Marese McGibbon (social worker)  Elizabeth Boyd (Services Support Officer  Action Cancer)  and Maggie O’Reilly ( Community Oncology Sister).  The course enhances current listening and support skills and encourages participants to focus on the emotional support that those affected by a cancer diagnosis may need. Those completing this programme are also given the opportunity to complete the Train The Trainer in Listening Ear skills (OCN level 3) which means they can cascade Listening Ear training to others working or volunteering in cancer services within the BHSCT.  Anyone who has previously completed this training course with Action Cancer and who would like to be considered as potential trainer  should contact Elizabeth on eboyd@actioncancer.org or telephone 028 9080 3355.”"	"Action Cancer"	1421683671	"en"
"141654136830_10151518342006831"	"NICFC Chairman Ronnie Foreman had an eventful Saturday afternoon which saw him take part in the last medal ceremony of the 2013 World Police and Fire Games. He presented the two runners up in the mixed doubles table tennis with their hard-earned silver medals. Justice Minister David Ford and MLA Alastair Ross were also there to hand out the gold and bronze medals respectively."	"Cancer Fund For Children"	1376391121	"en"
"301522759885516_980052582032527"	"We re at the @SDLP conference in Derry. Here s party supporter Pat Devine stopping by to support our Macmillan NI manifesto.  Join the debate #MacNICalls"	"Macmillan NI"	1457788031	"en"
"267048219986944_638149576210138"	"Youth in Action Programme Information Morning TUESDAY 3 SEPTEMBER 2013 10.30AM - 1.00PM Grosvenor House  Glengall Street  Belfast For all Voluntary and Community partnerships or groups - send your key representatives to this Information Morning to learn from the Youth Council for Northern Ireland (the UK National Agency s Information Provider for the programme in Northern Ireland)  about how you can access this valuable gateway to EU funding. The programme awards grants to groups of young people  individuals and youth workers who want to take advantage of a range of options including:  Youth Exchanges  Youth Initiatives Projects  Youth Democracy Projects  Job Shadowing  Volunteering Opportunities  Creating opportunities for young people to meet with policymakers Organisations  youth workers and young people in Northern Ireland have benefited from opportunities gained through participation in the programme  to explore locally  or share with their peers from other countries; youth work practice and concepts such as participation  active citizenship  cultural diversity and inclusion. Light refreshments will be available For registration forms contact: andrew.johnston@dsdni.gov.uk   T: 028 9082 9368"	"Supporting Communities"	1375449171	"en"
"301522759885516_1156768131027637"	"Health Minister Michelle O Neill officially opened the new Macmillan Information Point at South Western Acute Hospital"	"Macmillan NI"	1479403696	"en"
"141654136830_10153069762446831"	"#ThankYouThursday to ... - Joanne Mills & Jenna Grant who took part in the #BogRun and raised over £2 000! You look a lot less muddy in this photo ladies! - Ciara Schiefer who ran the Great North Run in September and raised a fantastic £2 025.00! Congratulations Ciara - an incredible achievement!  If you would like to take on your own fundraising adventure visit: http://www.cancerfundforchildren.com/events/ or phone Alex on 02890805599 to chat through some options!"	"Cancer Fund For Children"	1446751500	"en"
"282485720383_10160436757685384"	"The Ortus Awards Finalist Profile - Start Up Business of the Year sponsored by Enterprise NI  Our final category in the Ortus Awards is Start Up Business Of The Year  First business in focus is Above Beyond Cleaning. Celebrating 1 year in business  Above beyond cleaning provides commercial  business and house cleans focussed on providing a professional  reliable and honest service.   Discover more at: https://www.facebook.com/AboveBeyondCleaning1/  The Ortus Awards are taking place on June 21st 2018. For more information on the awards and all our finalists check out the website: https://ortus.org/the-ortus-awards/"	"Ortus Group"	1528974058	"en"
"267048219986944_1946079195417163"	"We re gearing up for our Annual Conference with the Housing  Executive and the Central Housing Forum. This year s theme is #FITforFuture - being digitally ready and engaged online. Looking forward to welcoming all the delegates on Thursday!"	"Supporting Communities"	1509447591	"en"
"301522759885516_652237358147386"	"An interesting tea break at Bassett s  Portadown today... A brave employee got his legs waxed and another his arm! OUCH! Along with crazy ties  men dressed as nurses and lots of buns  we are DELIGHTED to kick off our 2 year partnership with Bassett s & JP Corry"	"Macmillan NI"	1394803404	"en"
"267048219986944_707844119240683"	"Prince Trust; Programme Update 2014  16-25 year olds   4-6 weeks Get into Retail February 2014 Across Northern Ireland Four weeks of free training and experience with Marks & Spencer  followed by fantastic job opportunities. Available across Northern Ireland  click for more info!  Start your own business ________________________________________ 18-30 year olds   4 days Get help to start your own business Belfast  Omagh  Derry  Newry  Cookstown  Ballymena  Portadown This programme can offer financial and mentoring support for young people to start a business  or mentoring support to secure goals in employment  education or training.  Need financial help? ________________________________________ 16-25 year olds   Development Awards Across N.I. Get up the financial support you need to get back into education/ employment/ training. Get help with course fees  equipment  and more... *eligibility criteria apply Ready to do something different?  ________________________________________ 16-25 year olds   Fairbridge Programme Upcoming Access Courses: Belfast: 20th - 24th Jan 2014 A programme for marginalised and excluded young people who may be facing multiple barriers in their lives. An individually tailored personal development programme combining one-to-one support and group activities. Unemployed & looking for something new? ________________________________________ 16-25 year olds   12 weeks Team Programme Starting January 2014 Belfast  Antrim  Magherafelt  Craigavon  Newry  Cookstown  Enniskillen  Omagh  Derry/Londonderry  Newtownards A 12-week personal development programme offering practical skills  a residential week  community projects and work experience For further information email the Princes Trust at: outreachNI@princes-trust.org.uk or telephone 028 90 89 5000."	"Supporting Communities"	1386242554	"en"
